Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6,pareto rank,no_1.0_VSFS,no_MIPS,no_Adreno,no_ARMv8
0.0037012481808858,0.04319457994516068,5,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""","""Node3""","""Node5""","""Node5""","(3, 3, 0)",0.25,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",7,0.5,3,3,0
0.004539158615965521,0.05422539938765456,5,"(1, 1)","""Node5""","""Node3""","""Node5""","""Node2""","""Node4""","""Node1""","""Node5""","""Node2""","""Node1""","""Node4""","""Node4""","(0, 1, 5)",1.0,1.0,0.25,1.0,1.0,0.25,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",22,0.3333333333333333,0,1,5
0.0034670578592174896,0.042371956273669985,6,"(1, 1)","""Node4""","""Node3""","""Node5""","""Node4""","""Node6""","""Node2""","""Node3""","""Node5""","""Node6""","""Node1""","""Node6""","(3, 3, 0)",0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",11,0.6666666666666666,3,3,0
0.0036235974829937796,0.04137740581215918,6,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node5""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",11,0.5,3,3,0
0.00408286331096576,0.04059969427839074,5,"(1, 1)","""Node5""","""Node5""","""Node3""","""Node5""","""Node1""","""Node2""","""Node4""","""Node3""","""Node2""","""Node1""","""Node4""","(4, 1, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",4,0.8,4,1,0
0.00487036766341336,0.0393477039461077,6,"(6, 8)","""Node3""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node6""","""Node4""","""Node1""","""Node2""","""Node4""","(4, 2, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",6,0.6666666666666666,4,2,0
0.003873106927749,0.041065847238974544,6,"(1, 1)","""Node4""","""Node1""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",13,0.5,3,3,0
0.0035276566191242797,0.04136455751816416,6,"(1, 1)","""Node4""","""Node4""","""Node5""","""Node1""","""Node6""","""Node2""","""Node5""","""Node3""","""Node6""","""Node3""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",10,0.6666666666666666,3,3,0
0.00389647325454548,0.04142356833397514,5,"(1, 1)","""Node5""","""Node3""","""Node5""","""Node5""","""Node4""","""Node3""","""Node1""","""Node2""","""Node4""","""Node1""","""Node2""","(3, 0, 2)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",7,0.8,3,0,2
0.00535234934616399,0.04374317408704412,6,"(1, 1)","""Node1""","""Node3""","""Node6""","""Node6""","""Node5""","""Node2""","""Node4""","""Node3""","""Node5""","""Node2""","""Node4""","(3, 3, 0)",0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",46,0.6666666666666666,3,3,0
0.003959034049427311,0.04252979377466769,6,"(1, 1)","""Node5""","""Node4""","""Node3""","""Node5""","""Node2""","""Node6""","""Node4""","""Node3""","""Node6""","""Node2""","""Node1""","(3, 3, 0)",0.25,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",20,0.6666666666666666,3,3,0
0.0040366606014286795,0.04280729767340804,6,"(1, 1)","""Node3""","""Node5""","""Node4""","""Node3""","""Node6""","""Node1""","""Node5""","""Node4""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,1.0,0.6666666666666666,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",21,0.5,3,3,0
0.00496762050069935,0.040592552897296984,6,"(1, 1)","""Node5""","""Node1""","""Node2""","""Node6""","""Node4""","""Node1""","""Node3""","""Node2""","""Node4""","""Node3""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",16,0.5,3,3,0
0.00362860272844825,0.04161342521907305,6,"(1, 1)","""Node2""","""Node3""","""Node4""","""Node2""","""Node5""","""Node3""","""Node4""","""Node1""","""Node6""","""Node6""","""Node6""","(3, 3, 0)",0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",12,0.6666666666666666,3,3,0
0.00469425483325479,0.0406589440931194,6,"(3, 4)","""Node1""","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node3""","""Node1""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",16,0.5,3,3,0
0.00376846369464875,0.04268155334904848,6,"(1, 1)","""Node1""","""Node5""","""Node3""","""Node1""","""Node2""","""Node4""","""Node3""","""Node6""","""Node4""","""Node6""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",18,0.5,3,3,0
0.0037266547967466203,0.04162332308664375,6,"(1, 1)","""Node5""","""Node4""","""Node1""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1.0,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",13,0.6666666666666666,3,3,0
0.00415637355105899,0.04086031580828884,6,"(1, 1)","""Node4""","""Node5""","""Node2""","""Node4""","""Node6""","""Node5""","""Node2""","""Node1""","""Node3""","""Node1""","""Node3""","(3, 3, 0)",1.0,1.0,0.5,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",14,0.3333333333333333,3,3,0
0.00343155513847158,0.04041940674172684,6,"(1, 1)","""Node4""","""Node3""","""Node4""","""Node4""","""Node1""","""Node3""","""Node5""","""Node2""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",4,0.6666666666666666,3,3,0
0.0039022692261172897,0.04115228560314667,6,"(1, 1)","""Node4""","""Node6""","""Node2""","""Node4""","""Node3""","""Node6""","""Node1""","""Node2""","""Node5""","""Node1""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",14,0.6666666666666666,3,3,0
0.00342594391399605,0.0407260924925924,6,"(1, 1)","""Node6""","""Node5""","""Node4""","""Node6""","""Node3""","""Node5""","""Node4""","""Node2""","""Node1""","""Node2""","""Node1""","(3, 3, 0)",0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",5,0.6666666666666666,3,3,0
0.0051599822433567605,0.044254146950434496,6,"(1, 1)","""Node2""","""Node2""","""Node4""","""Node2""","""Node3""","""Node5""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",43,0.5,3,3,0
0.00484028797460214,0.04209082122968291,6,"(1, 1)","""Node3""","""Node3""","""Node1""","""Node3""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node5""","""Node4""","(3, 3, 0)",1.0,0.6666666666666666,1.0,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",33,0.5,3,3,0
0.0038168400475625,0.04301178946679035,6,"(1, 1)","""Node3""","""Node1""","""Node4""","""Node3""","""Node5""","""Node1""","""Node6""","""Node4""","""Node2""","""Node5""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",21,0.6666666666666666,3,3,0
0.00488338241168512,0.039206673576123126,5,"(6, 8)","""Node2""","""Node6""","""Node2""","""Node1""","""Node3""","""Node6""","""Node1""","""Node4""","""Node3""","""Node4""","""Node4""","(4, 2, 0)",1.0,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",4,0.5,4,2,0
0.005806774784635421,0.03761383486689756,6,"(6, 8)","""Node5""","""Node4""","""Node6""","""Node5""","""Node2""","""Node4""","""Node6""","""Node4""","""Node3""","""Node1""","""Node2""","(6, 0, 0)",1.0,1.0,1.0,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",8,0.5,6,0,0
0.00338390966574431,0.04068518637579343,6,"(1, 1)","""Node6""","""Node4""","""Node2""","""Node6""","""Node5""","""Node3""","""Node4""","""Node2""","""Node1""","""Node5""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",4,0.6666666666666666,3,3,0
0.0048508856097969,0.04250270080955666,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node5""","(3, 3, 0)",1.0,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",36,0.6666666666666666,3,3,0
0.00454611143030308,0.04207888479338414,6,"(1, 1)","""Node1""","""Node4""","""Node2""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node5""","""Node3""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",28,0.5,3,3,0
0.00415005039231255,0.04091527272014692,5,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node1""","""Node2""","""Node3""","""Node6""","""Node1""","""Node2""","""Node3""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,1.0,0.25,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",7,0.5,3,3,0
0.0033642732690077107,0.041882051364568684,5,"(3, 4)","""Node2""","""Node5""","""Node1""","""Node5""","""Node3""","""Node5""","""Node2""","""Node1""","""Node3""","""Node4""","""Node4""","(4, 1, 0)",1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",2,0.6,4,1,0
0.0035641753678422204,0.04142245381453859,6,"(1, 1)","""Node3""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node1""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",11,0.6666666666666666,3,3,0
0.004356055372960421,0.041117842797879986,6,"(1, 1)","""Node2""","""Node1""","""Node5""","""Node2""","""Node4""","""Node3""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",18,0.5,3,3,0
0.0034944431934832397,0.04196657776441248,6,"(1, 1)","""Node4""","""Node2""","""Node6""","""Node4""","""Node1""","""Node2""","""Node6""","""Node5""","""Node3""","""Node5""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",10,0.6666666666666666,3,3,0
0.00314956470226017,0.0491201048680441,6,"(1, 1)","""Node3""","""Node5""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""","""Node1""","""Node2""","""Node1""","""Node2""","(2, 0, 4)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",1,0.6666666666666666,2,0,4
0.00357979055617721,0.04111152494470023,5,"(1, 1)","""Node5""","""Node2""","""Node6""","""Node5""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node1""","""Node1""","(3, 3, 0)",1.0,1.0,0.5,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",3,0.3333333333333333,3,3,0
0.005180448648018679,0.042912921177641936,6,"(1, 1)","""Node3""","""Node2""","""Node6""","""Node3""","""Node5""","""Node1""","""Node2""","""Node4""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",41,0.5,3,3,0
0.00339646119442563,0.04022788011719925,6,"(1, 1)","""Node4""","""Node2""","""Node1""","""Node4""","""Node5""","""Node2""","""Node3""","""Node1""","""Node6""","""Node3""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",2,0.6666666666666666,3,3,0
0.00427305145222454,0.042375836004543234,6,"(1, 1)","""Node4""","""Node5""","""Node1""","""Node4""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node2""","""Node3""","(3, 3, 0)",1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",24,0.5,3,3,0
0.00488409786854171,0.04289806652995458,5,"(1, 1)","""Node5""","""Node2""","""Node6""","""Node1""","""Node5""","""Node2""","""Node6""","""Node4""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1.0,1.0,0.25,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",17,0.3333333333333333,3,3,0
0.0037532737202897897,0.04299858565764173,6,"(1, 1)","""Node6""","""Node3""","""Node6""","""Node4""","""Node2""","""Node3""","""Node6""","""Node4""","""Node5""","""Node5""","""Node1""","(3, 3, 0)",0.25,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",17,0.6666666666666666,3,3,0
0.0057981557575758,0.04347497665822938,6,"(1, 1)","""Node2""","""Node2""","""Node5""","""Node3""","""Node1""","""Node6""","""Node6""","""Node5""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1.0,0.5,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",47,0.5,3,3,0
0.004838686437072971,0.04277903223782128,5,"(1, 1)","""Node1""","""Node3""","""Node2""","""Node1""","""Node4""","""Node3""","""Node5""","""Node2""","""Node4""","""Node5""","""Node5""","(3, 2, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",16,0.8,3,2,0
0.0037717040997769795,0.04294102440405028,6,"(1, 1)","""Node4""","""Node3""","""Node4""","""Node1""","""Node6""","""Node3""","""Node2""","""Node5""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",19,0.6666666666666666,3,3,0
0.00394039991236434,0.04292844756889067,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node6""","""Node3""","""Node2""","""Node5""","""Node6""","""Node5""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",22,0.6666666666666666,3,3,0
0.00335863193241097,0.041202172990133616,6,"(1, 1)","""Node5""","""Node3""","""Node1""","""Node5""","""Node4""","""Node3""","""Node2""","""Node6""","""Node2""","""Node6""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",4,0.6666666666666666,3,3,0
0.0032172074442991,0.04158515841978325,6,"(1, 1)","""Node6""","""Node3""","""Node6""","""Node5""","""Node4""","""Node2""","""Node3""","""Node5""","""Node1""","""Node1""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",2,0.6666666666666666,3,3,0
0.00390957389230774,0.04089230286556273,6,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node1""","""Node3""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",13,0.6666666666666666,3,3,0
0.00440976023310028,0.04215800365118125,6,"(1, 1)","""Node1""","""Node3""","""Node2""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",26,0.5,3,3,0
0.00477955269698971,0.04070031066368455,6,"(1, 1)","""Node5""","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node2""","""Node1""","""Node3""","""Node2""","""Node3""","(3, 3, 0)",1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",17,0.5,3,3,0
0.00384103489982696,0.04079844382689853,5,"(1, 1)","""Node2""","""Node2""","""Node4""","""Node1""","""Node2""","""Node6""","""Node4""","""Node1""","""Node6""","""Node5""","""Node5""","(3, 3, 0)",1.0,1.0,0.25,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",3,0.3333333333333333,3,3,0
0.00470589978111892,0.0438987483556116,6,"(1, 1)","""Node1""","""Node3""","""Node5""","""Node3""","""Node6""","""Node2""","""Node5""","""Node4""","""Node6""","""Node4""","""Node4""","(3, 3, 0)",0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",36,0.6666666666666666,3,3,0
0.0061351780487283285,0.038276927449868665,5,"(6, 8)","""Node1""","""Node2""","""Node4""","""Node1""","""Node3""","""Node2""","""Node4""","""Node5""","""Node3""","""Node5""","""Node5""","(1, 3, 1)",0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",3,0.8,1,3,1
0.00344686618182822,0.04252558478824961,6,"(1, 1)","""Node3""","""Node2""","""Node6""","""Node3""","""Node5""","""Node2""","""Node6""","""Node4""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",11,0.6666666666666666,3,3,0
0.00315983121196663,0.05303638506611448,6,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node4""","""Node1""","""Node5""","""Node3""","""Node4""","""Node3""","""Node3""","""Node3""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",2,0.5,0,1,5
0.00394618218229203,0.05319415826218099,6,"(1, 1)","""Node3""","""Node1""","""Node4""","""Node4""","""Node2""","""Node5""","""Node1""","""Node6""","""Node5""","""Node2""","""Node5""","(0, 1, 5)",1.0,1.0,0.5,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",26,0.3333333333333333,0,1,5
0.0035830569171714398,0.05212303614517516,6,"(1, 1)","""Node5""","""Node2""","""Node1""","""Node5""","""Node3""","""Node4""","""Node2""","""Node1""","""Node3""","""Node6""","""Node6""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",17,0.5,0,1,5
0.00369789751253322,0.05434089234571283,6,"(1, 1)","""Node4""","""Node2""","""Node4""","""Node1""","""Node3""","""Node2""","""Node5""","""Node6""","""Node3""","""Node5""","""Node5""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",22,0.5,0,1,5
0.0038516374922178704,0.05491964656530947,6,"(1, 1)","""Node3""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node5""","""Node6""","""Node5""","""Node2""","(0, 1, 5)",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",27,0.6666666666666666,0,1,5
0.00442024565936923,0.053168803010828235,6,"(1, 1)","""Node2""","""Node2""","""Node6""","""Node2""","""Node3""","""Node5""","""Node1""","""Node4""","""Node5""","""Node1""","""Node1""","(0, 1, 5)",1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",33,0.3333333333333333,0,1,5
0.0059943177776329,0.04116419591105746,6,"(1, 1)","""Node2""","""Node2""","""Node3""","""Node2""","""Node5""","""Node1""","""Node3""","""Node6""","""Node1""","""Node6""","""Node4""","(4, 2, 0)",1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",25,0.16666666666666666,4,2,0
0.00450158062838593,0.05315028094541272,6,"(1, 1)","""Node3""","""Node3""","""Node2""","""Node3""","""Node1""","""Node5""","""Node4""","""Node6""","""Node5""","""Node4""","""Node4""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",36,0.5,0,1,5
0.00347942417440707,0.053729277225895,6,"(1, 1)","""Node4""","""Node1""","""Node3""","""Node4""","""Node2""","""Node5""","""Node1""","""Node3""","""Node5""","""Node6""","""Node6""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",14,0.5,0,1,5
0.003956584938785529,0.054116302168375284,6,"(1, 1)","""Node4""","""Node1""","""Node6""","""Node4""","""Node2""","""Node1""","""Node5""","""Node3""","""Node2""","""Node5""","""Node5""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",28,0.5,0,1,5
0.0035427477365591897,0.052826663567129464,6,"(1, 1)","""Node2""","""Node5""","""Node1""","""Node2""","""Node3""","""Node4""","""Node5""","""Node1""","""Node4""","""Node6""","""Node6""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",15,0.5,0,1,5
0.003948853089434871,0.05043072922628957,6,"(1, 1)","""Node1""","""Node3""","""Node1""","""Node1""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""","""Node2""","""Node2""","(0, 1, 5)",1.0,0.5,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",25,0.5,0,1,5
0.0045373407249517704,0.03708576416485344,6,"(3, 4)","""Node6""","""Node5""","""Node4""","""Node2""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node2""","""Node1""","(5, 1, 0)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",2,0.5,5,1,0
0.00333630644861856,0.05326367121418507,6,"(1, 1)","""Node4""","""Node2""","""Node4""","""Node3""","""Node5""","""Node2""","""Node6""","""Node3""","""Node1""","""Node1""","""Node1""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",6,0.5,0,1,5
0.00425050416493987,0.043366854180024166,5,"(1, 1)","""Node4""","""Node4""","""Node2""","""Node5""","""Node5""","""Node1""","""Node2""","""Node3""","""Node1""","""Node3""","""Node3""","(3, 0, 2)",1.0,1.0,1.0,0.5,1.0,0.6666666666666666,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",14,0.4,3,0,2
0.00444120200094247,0.0421986748387455,6,"(1, 1)","""Node3""","""Node4""","""Node1""","""Node3""","""Node2""","""Node4""","""Node5""","""Node1""","""Node6""","""Node5""","""Node6""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",28,0.5,0,1,5
0.00322226177552025,0.052368456123756416,6,"(1, 1)","""Node2""","""Node5""","""Node6""","""Node2""","""Node3""","""Node5""","""Node1""","""Node4""","""Node1""","""Node4""","""Node4""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",3,0.5,0,1,5
0.0049591240289525215,0.05246868548260894,6,"(1, 1)","""Node6""","""Node5""","""Node4""","""Node6""","""Node1""","""Node5""","""Node2""","""Node4""","""Node1""","""Node2""","""Node3""","(0, 1, 5)",1.0,1.0,0.25,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",41,0.3333333333333333,0,1,5
0.00498926732114086,0.04961313437302168,6,"(1, 1)","""Node1""","""Node2""","""Node6""","""Node1""","""Node5""","""Node4""","""Node3""","""Node2""","""Node4""","""Node3""","""Node3""","(0, 1, 5)",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",40,0.5,0,1,5
0.003985468217259479,0.04064892200117914,5,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node2""","""Node6""","""Node4""","""Node1""","""Node2""","""Node1""","""Node1""","(3, 3, 0)",1.0,1.0,0.25,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",4,0.16666666666666666,3,3,0
0.00401652918516772,0.05407420840297377,6,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node4""","""Node2""","""Node5""","""Node6""","""Node3""","""Node5""","""Node2""","""Node1""","(0, 1, 5)",0.5,1.0,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",29,0.5,0,1,5
